Order_ID,Order_Date,Customer_ID,Country,Product,Sales_Channel,Quantity,Unit_Price,Discount_%,Total_Sales
ORD01318,2025-03-27,CUST1805,Germany,Tablet,Website,3,777,0,2331.0
ORD01319,2024-10-28,CUST5520,Germany,Tablet,Website,2,844,5,1603.6
ORD01320,2025-11-28,CUST4597,UK,Laptop,Website,1,529,0,529.0
ORD01321,2025-08-12,CUST9718,UK,Mouse,Website,3,508,0,1524.0
ORD01322,2025-09-27,CUST2659,USA,Mouse,Mobile App,4,822,15,2794.8
ORD01323,2024-07-29,CUST5718,France,Laptop,Website,2,436,10,784.8
ORD01324,2024-07-08,CUST4909,USA,Monitor,Website,5,996,10,4482.0
ORD01325,2024-06-19,CUST3323,UK,Printer,Mobile App,2,700,15,1190.0
ORD01326,2024-12-08,CUST2261,USA,Laptop,Mobile App,1,383,10,344.7
ORD01327,2025-04-30,CUST5055,Germany,Mobile,Website,5,22,15,93.5
ORD01328,2024-01-18,CUST9606,USA,Headphones,Website,5,615,5,2921.25
ORD01329,2024-04-12,CUST9039,France,Mouse,Mobile App,3,707,15,1802.85
ORD01330,2024-09-16,CUST6777,France,Monitor,Mobile App,3,959,0,2877.0
ORD01331,2024-04-25,CUST3423,Germany,Keyboard,Website,3,1083,0,3249.0
ORD01332,2024-12-31,CUST8056,France,Keyboard,Website,4,83,5,315.4
ORD01333,2024-07-17,CUST9927,Germany,Headphones,Mobile App,4,241,10,867.6
ORD01334,2025-11-26,CUST7836,France,Mouse,Website,3,698,15,1779.9
ORD01335,2024-02-12,CUST3014,Germany,Printer,Mobile App,5,1085,10,4882.5
ORD01336,2024-10-22,CUST3410,Germany,Headphones,Mobile App,1,37,15,31.45
ORD01337,2025-09-30,CUST8976,France,Mobile,Mobile App,5,353,10,1588.5
ORD01338,2024-01-16,CUST5636,UK,Laptop,Mobile App,4,103,5,391.4
ORD01339,2024-11-09,CUST1010,UK,Mouse,Website,1,901,10,810.9
ORD01340,2024-12-24,CUST2409,France,Headphones,Website,3,1048,5,2986.8
ORD01341,2025-03-18,CUST4585,UK,Printer,Mobile App,5,185,10,832.5
ORD01342,2024-09-11,CUST2607,France,Mouse,Mobile App,4,885,15,3009.0
ORD01343,2024-06-26,CUST3280,USA,Mouse,Website,5,912,10,4104.0
ORD01344,2025-03-02,CUST5997,UK,Mouse,Mobile App,5,428,10,1926.0
ORD01345,2025-07-12,CUST2573,USA,Printer,Mobile App,2,789,15,1341.3
ORD01346,2025-05-30,CUST8006,Germany,Tablet,Mobile App,3,979,10,2643.3
ORD01347,2025-04-17,CUST7896,UK,Headphones,Mobile App,1,1164,0,1164.0
ORD01348,2024-09-05,CUST3085,France,Laptop,Mobile App,5,1068,10,4806.0
ORD01349,2024-05-08,CUST9487,Germany,Laptop,Website,4,32,15,108.8
ORD01350,2024-02-26,CUST2595,France,Printer,Mobile App,3,239,10,645.3
ORD01351,2024-03-03,CUST4359,USA,Printer,Website,1,1066,0,1066.0
ORD01352,2024-08-16,CUST1105,Germany,Keyboard,Website,2,636,10,1144.8
ORD01353,2024-03-09,CUST9516,UK,Keyboard,Website,1,333,0,333.0
ORD01354,2024-04-16,CUST7401,UK,Mobile,Mobile App,4,70,15,238.0
ORD01355,2025-02-18,CUST9957,France,Printer,Website,4,396,5,1504.8
ORD01356,2025-03-18,CUST3321,USA,Headphones,Website,2,64,5,121.6
ORD01357,2025-05-02,CUST2638,Germany,Monitor,Mobile App,4,613,10,2206.8
ORD01358,2025-02-04,CUST7830,Germany,Headphones,Website,4,239,15,812.6
ORD01359,2024-10-17,CUST1180,France,Laptop,Mobile App,4,266,15,904.4
ORD01360,2024-02-13,CUST8509,France,Laptop,Website,3,305,15,777.75
ORD01361,2025-01-01,CUST6715,Germany,Mobile,Website,5,1050,5,4987.5
ORD01362,2025-11-02,CUST8528,USA,Mouse,Mobile App,2,740,10,1332.0
ORD01363,2025-02-07,CUST8729,USA,Mouse,Website,1,1010,15,858.5
ORD01364,2025-12-15,CUST2107,UK,Laptop,Website,3,732,15,1866.6
ORD01365,2024-08-25,CUST8805,France,Keyboard,Website,1,237,15,201.45
ORD01366,2024-04-17,CUST2054,UK,Mouse,Website,2,806,15,1370.2
ORD01367,2024-02-08,CUST1482,USA,Monitor,Website,1,924,10,831.6
ORD01368,2025-12-16,CUST4272,USA,Mouse,Mobile App,4,793,5,3013.4
ORD01369,2025-03-24,CUST3655,Germany,Keyboard,Website,3,481,5,1370.85
ORD01370,2025-08-19,CUST1544,USA,Laptop,Mobile App,1,217,5,206.15
ORD01371,2025-02-21,CUST6582,USA,Printer,Website,5,1139,0,5695.0
ORD01372,2024-07-31,CUST6840,USA,Mobile,Mobile App,5,990,10,4455.0
ORD01373,2025-03-13,CUST3083,France,Mobile,Website,4,165,0,660.0
ORD01374,2025-05-25,CUST1369,USA,Mouse,Mobile App,2,125,10,225.0
ORD01375,2025-02-03,CUST5719,UK,Keyboard,Mobile App,3,159,5,453.15
ORD01376,2025-02-12,CUST8716,France,Laptop,Website,5,136,0,680.0
ORD01377,2024-12-12,CUST6481,UK,Headphones,Website,4,554,5,2105.2
ORD01378,2025-07-14,CUST9086,UK,Laptop,Mobile App,3,147,5,418.95
ORD01379,2024-03-13,CUST3121,France,Laptop,Website,4,185,15,629.0
ORD01380,2024-02-06,CUST6738,Germany,Printer,Mobile App,4,1059,5,4024.2
ORD01381,2024-08-21,CUST4214,Germany,Laptop,Mobile App,1,133,0,133.0
ORD01382,2024-02-23,CUST8040,Germany,Headphones,Website,4,792,5,3009.6
ORD01383,2025-03-24,CUST4172,France,Tablet,Website,1,773,10,695.7
ORD01384,2024-08-31,CUST4721,Germany,Laptop,Website,2,208,0,416.0
ORD01385,2024-09-12,CUST3076,Germany,Headphones,Mobile App,1,176,0,176.0
ORD01386,2024-02-14,CUST5790,USA,Tablet,Mobile App,3,736,5,2097.6
ORD01387,2025-11-04,CUST5099,USA,Printer,Mobile App,1,177,0,177.0
ORD01388,2024-08-13,CUST5795,USA,Mouse,Mobile App,4,639,10,2300.4
ORD01389,2025-12-15,CUST1884,France,Tablet,Mobile App,5,1051,0,5255.0
ORD01390,2024-10-13,CUST9535,USA,Mouse,Website,1,436,5,414.2
ORD01391,2024-05-05,CUST4851,Germany,Printer,Website,3,310,0,930.0
ORD01392,2024-01-22,CUST5554,Germany,Mouse,Website,4,89,10,320.4
ORD01393,2024-03-02,CUST1308,Germany,Tablet,Mobile App,3,806,15,2055.3
ORD01394,2024-02-15,CUST4021,Germany,Laptop,Mobile App,2,441,15,749.7
ORD01395,2024-02-02,CUST6508,France,Keyboard,Website,5,732,0,3660.0
ORD01396,2024-12-15,CUST1935,UK,Tablet,Mobile App,5,908,15,3859.0
ORD01397,2025-07-01,CUST3663,Germany,Printer,Website,4,888,10,3196.8
ORD01398,2024-05-15,CUST2401,USA,Mouse,Mobile App,1,594,10,534.6
ORD01399,2025-08-07,CUST6926,France,Mouse,Website,4,99,10,356.4
ORD01400,2024-05-07,CUST5333,USA,Printer,Mobile App,3,1184,10,3196.8
ORD01401,2024-01-18,CUST1606,France,Printer,Website,4,38,15,129.2
ORD01402,2025-02-22,CUST6145,UK,Printer,Website,1,182,10,163.8
ORD01403,2024-09-21,CUST3084,USA,Headphones,Website,3,551,15,1405.05
ORD01404,2025-09-24,CUST1630,USA,Printer,Mobile App,1,496,0,496.0
ORD01405,2024-02-12,CUST5244,France,Laptop,Mobile App,5,486,0,2430.0
ORD01406,2025-07-07,CUST2788,UK,Printer,Website,1,500,10,450.0
ORD01407,2025-06-07,CUST6337,France,Tablet,Website,1,505,5,479.75
ORD01408,2025-10-19,CUST1404,France,Monitor,Mobile App,4,599,5,2276.2
ORD01409,2025-02-21,CUST1510,USA,Monitor,Website,3,983,10,2654.1
ORD01410,2024-10-24,CUST4464,France,Monitor,Website,2,72,0,144.0
ORD01411,2025-01-22,CUST7243,UK,Mobile,Website,5,86,5,408.5
ORD01412,2025-08-01,CUST9830,UK,Laptop,Mobile App,5,1196,15,5083.0
ORD01413,2025-11-06,CUST6192,France,Keyboard,Mobile App,5,1085,15,4611.25
ORD01414,2024-09-06,CUST4782,Germany,Monitor,Website,3,517,10,1395.9
ORD01415,2025-12-10,CUST6929,UK,Monitor,Website,2,931,15,1582.7
ORD01416,2025-01-05,CUST7862,USA,Headphones,Website,4,491,15,1669.4
ORD01417,2025-02-21,CUST5700,France,Monitor,Website,5,302,10,1359.0
ORD01418,2024-03-24,CUST9096,USA,Headphones,Mobile App,4,882,5,3351.6
ORD01419,2024-01-16,CUST5315,Germany,Mobile,Website,2,267,15,453.9
ORD01420,2024-02-04,CUST2196,USA,Tablet,Mobile App,4,69,5,262.2
ORD01421,2024-12-28,CUST5806,UK,Monitor,Mobile App,2,843,5,1601.7
ORD01422,2025-08-28,CUST2208,France,Printer,Mobile App,5,240,0,1200.0
ORD01423,2025-10-07,CUST8816,USA,Headphones,Website,4,912,10,3283.2
ORD01424,2024-06-04,CUST7215,France,Printer,Website,1,777,15,660.45
ORD01425,2025-06-04,CUST4805,France,Printer,Mobile App,5,592,0,2960.0
ORD01426,2024-02-19,CUST5673,France,Tablet,Mobile App,5,1080,15,4590.0
ORD01427,2024-07-01,CUST8053,France,Monitor,Website,2,105,5,199.5
ORD01428,2024-12-21,CUST5716,France,Printer,Mobile App,3,359,0,1077.0
ORD01429,2024-08-17,CUST2738,USA,Mouse,Website,2,610,10,1098.0
ORD01430,2024-04-08,CUST1448,UK,Keyboard,Website,2,1150,5,2185.0
ORD01431,2025-05-15,CUST5617,Germany,Printer,Website,1,776,5,737.2
ORD01432,2025-04-09,CUST8281,Germany,Printer,Mobile App,3,244,0,732.0
ORD01433,2024-03-29,CUST6795,UK,Keyboard,Website,2,590,0,1180.0
ORD01434,2024-11-30,CUST5523,Germany,Mobile,Mobile App,2,1058,10,1904.4
ORD01435,2024-02-09,CUST4119,UK,Laptop,Website,4,225,10,810.0
ORD01436,2024-05-20,CUST4205,France,Printer,Website,5,790,5,3752.5
ORD01437,2025-05-11,CUST3159,USA,Mobile,Website,2,1037,10,1866.6
ORD01438,2024-01-04,CUST4416,USA,Laptop,Mobile App,4,157,15,533.8
ORD01439,2025-12-05,CUST6713,Germany,Headphones,Mobile App,3,798,5,2274.3
ORD01440,2024-08-25,CUST7425,France,Printer,Mobile App,3,1013,15,2583.15
ORD01441,2024-04-08,CUST7874,Germany,Monitor,Website,2,250,10,450.0
ORD01442,2025-11-09,CUST8614,France,Mobile,Mobile App,4,257,5,976.6
ORD01443,2025-12-14,CUST9014,Germany,Keyboard,Website,4,282,15,958.8
ORD01444,2024-10-24,CUST7701,UK,Monitor,Mobile App,3,1059,5,3018.15
ORD01445,2025-11-22,CUST8240,Germany,Tablet,Mobile App,3,862,15,2198.1
ORD01446,2024-02-25,CUST6567,UK,Mouse,Mobile App,3,1014,5,2889.9
ORD01447,2025-02-23,CUST9782,USA,Mobile,Mobile App,2,1192,5,2264.8
ORD01448,2024-05-12,CUST1345,Germany,Mobile,Mobile App,5,1125,0,5625.0
ORD01449,2024-12-27,CUST9497,USA,Monitor,Website,5,149,0,745.0
ORD01450,2024-06-09,CUST5754,USA,Monitor,Mobile App,5,830,5,3942.5
ORD01451,2025-02-27,CUST1223,UK,Laptop,Website,2,1152,5,2188.8
ORD01452,2025-05-28,CUST3571,France,Mouse,Website,4,1013,0,4052.0
ORD01453,2024-08-23,CUST3025,Germany,Tablet,Website,2,89,10,160.2
ORD01454,2024-10-03,CUST9265,Germany,Laptop,Website,1,176,0,176.0
ORD01455,2025-07-08,CUST7408,USA,Mouse,Mobile App,5,330,0,1650.0
ORD01456,2025-03-11,CUST5490,Germany,Keyboard,Website,5,67,10,301.5
ORD01457,2024-09-27,CUST5771,Germany,Mobile,Website,5,985,15,4186.25
ORD01458,2025-02-20,CUST5659,USA,Tablet,Website,5,590,15,2507.5
ORD01459,2025-05-23,CUST8409,USA,Laptop,Mobile App,4,783,0,3132.0
ORD01460,2024-08-25,CUST2785,France,Monitor,Website,4,777,15,2641.8
ORD01461,2025-10-07,CUST4402,Germany,Keyboard,Website,1,215,5,204.25
ORD01462,2024-05-24,CUST1965,Germany,Mouse,Mobile App,4,989,5,3758.2
ORD01463,2024-11-14,CUST6266,Germany,Laptop,Mobile App,3,328,0,984.0
ORD01464,2025-12-07,CUST9938,Germany,Monitor,Website,2,1171,15,1990.7
ORD01465,2024-11-25,CUST2721,Germany,Mobile,Mobile App,4,1009,0,4036.0
ORD01466,2024-05-10,CUST3722,USA,Printer,Website,1,351,0,351.0
ORD01467,2024-02-09,CUST9594,Germany,Headphones,Mobile App,4,1034,5,3929.2
ORD01468,2025-02-12,CUST8134,France,Mouse,Mobile App,1,627,0,627.0
ORD01469,2025-09-21,CUST3318,France,Keyboard,Mobile App,3,1174,5,3345.9
ORD01470,2025-06-15,CUST8583,USA,Monitor,Website,5,534,15,2269.5
ORD01471,2024-06-17,CUST6205,Germany,Headphones,Website,5,990,0,4950.0
ORD01472,2025-04-26,CUST4074,USA,Mobile,Mobile App,1,31,10,27.9
ORD01473,2024-12-04,CUST3563,UK,Monitor,Website,1,145,15,123.25
ORD01474,2024-12-19,CUST5656,Germany,Mouse,Mobile App,1,414,10,372.6
ORD01475,2025-10-01,CUST2269,USA,Mobile,Website,4,541,5,2055.8
ORD01476,2024-10-13,CUST3075,Germany,Monitor,Mobile App,2,558,0,1116.0
ORD01477,2025-09-22,CUST1043,USA,Keyboard,Website,4,448,5,1702.4
ORD01478,2025-09-21,CUST8790,UK,Monitor,Website,2,313,5,594.7
ORD01479,2024-02-23,CUST7969,Germany,Monitor,Mobile App,2,1067,15,1813.9
ORD01480,2025-05-27,CUST7181,Germany,Printer,Mobile App,1,513,15,436.05
ORD01481,2024-11-15,CUST4504,USA,Mouse,Website,5,669,0,3345.0
ORD01482,2025-03-23,CUST5104,UK,Tablet,Mobile App,5,924,15,3927.0
ORD01483,2024-07-01,CUST6668,Germany,Keyboard,Website,1,768,15,652.8
ORD01484,2025-01-26,CUST4208,Germany,Monitor,Website,3,386,0,1158.0
ORD01485,2024-01-06,CUST2541,France,Mouse,Website,5,655,10,2947.5
ORD01486,2025-09-13,CUST8843,Germany,Laptop,Mobile App,3,88,10,237.6
ORD01487,2024-10-07,CUST8713,Germany,Printer,Website,1,1191,0,1191.0
ORD01488,2025-04-29,CUST7054,UK,Headphones,Website,5,232,0,1160.0
ORD01489,2024-05-14,CUST1918,Germany,Laptop,Mobile App,1,879,0,879.0
ORD01490,2024-04-09,CUST1273,France,Monitor,Website,5,588,5,2793.0
ORD01491,2025-08-23,CUST7605,Germany,Laptop,Website,3,1077,0,3231.0
ORD01492,2024-07-16,CUST2375,USA,Printer,Website,5,322,10,1449.0
ORD01493,2024-10-09,CUST3833,UK,Mouse,Mobile App,5,426,15,1810.5
ORD01494,2025-07-28,CUST8639,UK,Printer,Website,3,261,10,704.7
ORD01495,2024-04-29,CUST4041,France,Laptop,Website,1,393,0,393.0
ORD01496,2024-01-11,CUST2331,USA,Mouse,Website,2,787,15,1337.9
ORD01497,2024-05-15,CUST5703,USA,Mouse,Website,3,129,15,328.95
ORD01498,2025-08-01,CUST4084,France,Keyboard,Website,3,867,5,2470.95
ORD01499,2024-10-29,CUST2514,Germany,Monitor,Mobile App,3,920,10,2484.0
ORD01500,2024-12-23,CUST1601,Germany,Headphones,Website,5,940,5,4465.0
